"sample"	"gdd0"	"gdd5"	"chill"	"mtco"	"mtwa"	"mipt"	"aaetpt"	"apetpt"	"miptev"	"aaetptev"	"apetptev"	"miptdc"	"aaetptdc"	"apetptdc"	"totsnopt"	"annp"	"pjanpann"	"pjulpann"	"Jan_Tmp"	"Feb_Tmp"	"Mar_Tmp"	"Apr_Tmp"	"May_Tmp"	"Jun_Tmp"	"Jul_Tmp"	"Aug_Tmp"	"Sep_Tmp"	"Oct_Tmp"	"Nov_Tmp"	"Dec_Tmp"	"TMax"	"TMin"	"Jan_PPT"	"Feb_PPT"	"Mar_PPT"	"Apr_PPT"	"May_PPT"	"Jun_PPT"	"Jul_PPT"	"Aug_PPT"	"Sep_PPT"	"Oct_PPT"	"Nov_PPT"	"Dec_PPT"	"Jan_sun"	"Feb_sun"	"Mar_sun"	"Apr_sun"	"May_sun"	"Jun_sun"	"Jul_sun"	"Aug_sun"	"Sep_sun"	"Oct_sun"	"Nov_sun"	"Dec_sun"	"Need11"	"Broad11"	"Decid11"	"Ever11"	"TotWoody11"	"Open11"	"NeedStd"	"BroadStd"	"DecidStd"	"EverStd"
"S1059"	4148	2483.6	94	2.3	21.6	0.4067	473.8281	1165.0742	0.4067	473.8281	1165.0742	0.3512	362.3494	1031.7301	18.7399	475	0.0758	0.1642	NA	3.8	6.1	9.7	14	19.1	21.6	20.3	17.4	12.2	6.5	2.8	38.4	-25.4	36	30	40	17	11	17	78	91	47	37	30	41	77.2	77.8	80.1	84.7	87.3	87.7	75.8	76.6	80.8	82.4	77	75	24.58	6.48	6.48	24.58	31.06	68.94	18.35	7.13	7.13	18.35
"S1060"	4148	2483.6	94	2.3	21.6	0.4067	473.8281	1165.0742	0.4067	473.8281	1165.0742	0.3512	362.3494	1031.7301	18.7399	475	0.0758	0.1642	2.3	3.8	6.1	9.7	14	19.1	21.6	20.3	17.4	12.2	6.5	2.8	38.4	-25.4	36	30	40	17	11	17	78	91	47	37	30	41	77.2	77.8	80.1	84.7	87.3	87.7	75.8	76.6	80.8	82.4	77	75	24.58	6.48	6.48	24.58	31.06	68.94	18.35	7.13	7.13	18.35
"S1061"	4148	2483.6	94	2.3	21.6	0.4067	473.8281	1165.0742	0.4067	473.8281	1165.0742	0.3512	362.3494	1031.7301	18.7399	475	0.0758	0.1642	2.3	3.8	6.1	9.7	14	19.1	21.6	20.3	17.4	12.2	6.5	2.8	38.4	-25.4	36	30	40	17	11	17	78	91	47	37	30	41	77.2	77.8	80.1	84.7	87.3	87.7	75.8	76.6	80.8	82.4	77	75	24.58	6.48	6.48	24.58	31.06	68.94	18.35	7.13	7.13	18.35
"S1062"	3595.2	2145.5	126	0.1	20.8	0.3472	384.105	1106.3798	0.3472	384.105	1106.3798	0.2966	275.3671	928.4766	43.7175	385	0.0675	0.1662	0.1	2.2	4.6	8.3	12.7	17.6	20.8	19.5	16	10.5	4.7	0.6	37.8	-29.3	26	23	30	16	12	13	64	78	40	31	25	27	76.7	77.1	78.8	83.5	86.1	86.9	75.5	76.4	80.8	82.1	76.2	74.5	18.7	5.02	5.02	18.7	23.72	76.28	18.12	6.18	6.18	18.12
"S1063"	3507.3	2084.7	129	-0.1	20.5	0.3546	389.0895	1097.3997	0.3546	389.0895	1097.3997	0.3035	277.5799	914.6406	47.6771	390	0.0667	0.1692	-0.1	2	4.3	8.1	12.4	17.3	20.5	19.2	15.8	10.3	4.5	0.4	37.6	-29.7	26	23	30	16	12	13	66	79	41	32	25	27	76.7	77	78.7	83.3	85.9	86.7	75.3	76.1	80.6	82	76.1	74.4	18.7	5.02	5.02	18.7	23.72	76.28	18.12	6.18	6.18	18.12
"S1064"	3303.6	1937.9	136	-0.7	19.8	0.3719	400.0588	1075.6138	0.3719	400.0588	1075.6138	0.3199	282.2556	882.3311	58.8214	401	0.0648	0.1721	-0.7	1.4	3.8	7.5	11.8	16.7	NA	18.5	15.1	9.7	4	-0.1	36.9	-30.7	26	23	30	16	13	15	69	82	42	33	25	27	76.6	76.8	78.3	82.9	85.4	86.1	74.8	75.5	80	81.7	75.9	74.3	18.7	5.02	5.02	18.7	23.72	76.28	18.12	6.18	6.18	18.12
"S1065"	3099	1787.8	144	-1.2	19.1	0.3884	408.9906	1053.0365	0.3884	408.9906	1053.0365	0.337	285.2564	846.4747	70.0045	410	0.0634	0.1756	-1.2	0.8	3.2	6.9	11.2	16	19.1	17.8	14.4	9	3.4	-0.6	36.3	-31.7	26	22	30	16	13	16	72	85	44	34	25	27	76.5	76.6	78	82.4	84.9	85.5	74.2	74.9	79.4	81.3	75.6	74.1	18.7	5.02	5.02	18.7	23.72	76.28	18.12	6.18	6.18	18.12
"S1066"	2906.9	1646	152	-1.7	18.4	0.4064	418.9922	1031.0171	0.4064	418.9922	1031.0171	0.3574	289.7748	810.7327	79.6609	420	0.0619	0.181	-1.7	0.2	2.6	6.3	10.6	15.3	18.4	17.1	13.7	8.4	2.9	-1.1	35.7	-32.7	26	22	29	17	14	17	76	88	45	34	25	27	76.4	76.4	77.7	82	84.3	84.9	73.7	74.3	78.8	81	75.4	74	18.7	5.02	5.02	18.7	23.72	76.28	18.12	6.18	6.18	18.12
"S1067"	2726	1514.5	160	-2.3	17.7	0.4249	428.9776	1009.5476	0.4249	428.9776	1009.5476	0.3798	294.5479	775.451	88.6218	430	0.0605	0.1837	-2.3	-0.3	2	5.7	10	14.7	17.7	16.4	13.1	7.8	2.3	-1.6	35	-33.7	26	22	29	17	14	18	79	91	47	35	25	27	76.3	76.2	77.3	81.6	83.8	84.4	73.2	73.7	78.2	80.6	75.1	73.8	18.7	5.02	5.02	18.7	23.72	76.28	18.12	6.18	6.18	18.12
"S1068"	3136.3	1778.9	143	-0.2	19	0.442	470.0662	1063.4302	0.442	470.0662	1063.4302	0.3542	301.0036	849.7916	79.3138	471	0.0764	0.1571	-0.2	1.4	NA	6.8	10.9	15.7	19	17.7	14.6	9.3	3.8	0.3	35.7	-26.1	36	32	39	21	14	16	74	87	45	35	33	39	77.6	77.9	79.2	83.5	85.5	86	74.4	75.3	80	81.8	76.4	74.9	25.42	14.73	14.73	25.42	40.15	59.85	20.4	11.19	11.19	20.4
"S1069"	2833.8	1566.6	155	-0.9	17.9	0.4728	487.0526	1030.1908	0.4728	487.0526	1030.1908	0.3864	307.6139	796.177	104.5058	488	0.0738	0.1639	-0.9	0.5	2.4	5.9	10	14.7	17.9	16.7	13.5	8.4	3	-0.5	34.7	-27.6	36	32	38	21	15	18	80	92	48	36	33	39	77.5	77.6	78.7	82.8	84.7	85.1	73.6	74.4	79.1	81.3	76.1	74.7	25.42	14.73	14.73	25.42	40.15	59.85	20.4	11.19	11.19	20.4
"S1070"	3296.7	2030.9	145	-3.2	21.1	0.3203	329.2778	1027.8773	0.3203	329.2778	1027.8773	0.2608	220.7615	846.3207	85.5016	330	0.0879	0.1333	-3.2	-0.2	3	7.1	12.1	17.5	21.1	19.9	15.4	9.4	3	-2.3	36.1	-33.4	29	23	27	17	16	12	44	47	30	32	26	27	71.7	72.9	72.4	77.2	80.1	83.2	74.6	75.1	78.7	78.9	71.3	69.8	27.4	11.12	11.12	27.4	38.52	61.48	12.69	9.39	9.39	12.69
"S1071"	3226.7	1978.1	148	-3.4	20.9	0.3297	336.2674	1019.9416	0.3297	336.2674	1019.9416	0.2718	226.5562	833.5728	91.4485	337	0.089	0.1335	-3.4	-0.4	2.7	6.8	11.9	17.3	20.9	19.6	15.1	9.2	NA	-2.5	35.9	-33.7	30	24	28	18	16	12	45	48	30	32	26	28	71.8	72.9	72.3	77.1	79.9	82.9	74.5	74.9	78.5	78.8	71.3	69.9	27.11	11.61	11.61	27.11	38.72	61.28	12.68	9.3	9.3	12.68
"S1072"	3737.8	2380.8	130	-2.2	22.9	0.2625	282.3198	1075.6036	0.2625	282.3198	1075.6036	0.2021	185.3651	917.265	60.856	283	0.0919	0.1307	-2.2	1.2	4.4	8.6	13.6	19.2	22.9	21.5	16.9	10.7	4.1	-1.4	37.6	-31.6	26	20	23	15	13	9	37	40	26	29	22	23	71.2	72.7	72.6	77.8	81.1	84.5	75.9	76.3	79.9	79.5	71.5	69.7	24.28	12.87	12.87	24.28	37.15	62.85	13.8	9.62	9.62	13.8
"S1073"	3147.2	1916.9	152	-3.6	20.5	0.3386	342.2523	1010.9283	0.3386	342.2523	1010.9283	0.282	230.2726	816.6853	94.8238	343	0.0875	0.1341	-3.6	-0.7	2.4	6.5	11.6	17	20.5	19.3	14.9	9	2.6	-2.7	35.6	-34	30	24	28	18	16	13	46	50	31	33	26	28	72.3	73.1	72.4	77	79.6	82.6	74.2	74.5	78.1	78.8	71.4	70.2	24.28	12.87	12.87	24.28	37.15	62.85	13.8	9.62	9.62	13.8
"S1074"	3014.3	1813.9	157	-3.9	20	0.3587	357.2436	995.8257	0.3587	357.2436	995.8257	0.3085	244.8485	793.6722	103.9274	358	0.0866	0.1369	-3.9	-1.1	1.9	6.1	11.1	16.5	20	18.7	14.4	8.6	2.2	-3	35.2	-34.6	31	25	29	19	17	14	49	52	32	34	27	29	72.5	73.1	72.3	76.9	79.3	82.1	73.9	74.1	77.7	78.6	71.4	70.3	24.28	12.87	12.87	24.28	37.15	62.85	13.8	9.62	9.62	13.8
"S1075"	3014.3	1813.9	157	-3.9	20	0.3587	357.2436	995.8257	0.3587	357.2436	995.8257	0.3085	244.8485	793.6722	103.9274	358	0.0866	0.1369	-3.9	-1.1	1.9	6.1	11.1	16.5	20	18.7	14.4	8.6	2.2	-3	35.2	-34.6	31	25	29	19	17	14	49	52	32	34	27	29	72.5	73.1	72.3	76.9	79.3	82.1	73.9	74.1	77.7	78.6	71.4	70.3	24.28	12.87	12.87	24.28	37.15	62.85	13.8	9.62	9.62	13.8
"S1076"	2965.1	1775.6	158	-4	19.8	0.3649	361.2441	990.1108	0.3652	361.2441	989.2895	0.319	250.8901	786.4678	106.9878	362	0.0856	0.1381	-4	-1.3	1.7	5.9	10.9	16.3	19.8	18.5	14.2	8.5	2.1	-3.1	35	-34.8	31	25	29	19	17	14	50	53	33	34	27	30	72.6	73.2	72.3	76.8	79.2	81.9	73.7	74	77.6	78.5	71.4	70.4	24.28	12.87	12.87	24.28	37.15	62.85	13.8	9.62	9.62	13.8
"S1077"	2940.4	1755	160	-4.1	19.7	0.3699	365.1802	987.2006	0.3714	365.1802	983.1357	0.3239	252.6113	779.8484	109.2048	366	0.0874	0.1366	-4.1	-1.4	1.7	5.8	10.8	16.2	19.7	18.4	14.1	8.4	2	-3.2	34.9	-34.9	32	25	30	20	18	14	50	53	33	34	27	30	72.7	73.2	72.3	76.8	79.1	81.9	73.6	73.9	77.5	78.5	71.4	70.4	24.28	12.87	12.87	24.28	37.15	62.85	13.8	9.62	9.62	13.8
"S1078"	2940.4	1755	160	-4.1	19.7	0.3699	365.1802	987.2006	0.3714	365.1802	983.1357	0.3239	252.6113	779.8484	109.2048	366	0.0874	0.1366	-4.1	-1.4	1.7	5.8	10.8	16.2	19.7	18.4	14.1	8.4	NA	-3.2	34.9	-34.9	32	25	30	20	18	14	50	53	33	34	27	30	72.7	73.2	72.3	76.8	79.1	81.9	73.6	73.9	77.5	78.5	71.4	70.4	24.28	12.87	12.87	24.28	37.15	62.85	13.8	9.62	9.62	13.8
"S1079"	2940.4	1755	160	-4.1	19.7	0.3699	365.1802	987.2006	0.3714	365.1802	983.1357	0.3239	252.6113	779.8484	109.2048	366	0.0874	0.1366	-4.1	-1.4	1.7	5.8	10.8	16.2	19.7	18.4	14.1	8.4	2	-3.2	34.9	-34.9	32	25	30	20	18	14	50	53	33	34	27	30	72.7	73.2	72.3	76.8	79.1	81.9	73.6	73.9	77.5	78.5	71.4	70.4	24.28	12.87	12.87	24.28	37.15	62.85	13.8	9.62	9.62	13.8
"S1080"	2862.2	1694.2	163	-4.3	19.4	0.3836	375.2242	978.1209	0.388	375.2009	967.0004	0.3415	261.4995	765.7348	114.8718	376	0.0851	0.1383	-4.3	-1.6	1.4	5.5	10.5	15.9	19.4	18.1	13.8	8.1	1.8	-3.4	34.7	-35.3	32	26	30	20	18	15	52	55	34	35	28	31	72.8	73.2	72.2	76.7	78.9	81.6	73.4	73.6	77.3	78.4	71.4	70.4	24.28	12.87	12.87	24.28	37.15	62.85	13.8	9.62	9.62	13.8
"S1081"	2746.6	1604.7	167	-4.6	18.8	0.4048	390.2104	964.0703	0.4137	390.2101	943.1649	0.3734	278.1894	744.9479	124.7446	391	0.0844	0.1381	-4.6	-2	0.9	5.1	10.1	15.4	18.8	17.6	13.4	7.8	1.5	-3.7	34.2	-35.8	33	27	32	21	19	16	54	57	35	36	29	32	73.1	73.3	72.2	76.5	78.6	81.1	73	73.2	76.9	78.2	71.4	70.5	24.28	12.87	12.87	24.28	37.15	62.85	13.8	9.62	9.62	13.8
"S1082"	2694.5	1565.4	169	-4.7	18.6	0.4114	394.1625	958.1711	0.4222	394.1616	933.5922	0.3855	283.7641	736.1638	128.3058	395	0.0861	0.1392	-4.7	-2.2	0.7	4.9	9.9	15.2	18.6	17.4	13.2	7.6	1.3	-3.8	34.1	-36	34	27	32	21	19	16	55	58	36	36	29	32	73.2	73.3	72.2	76.4	78.5	81	72.9	73.1	76.7	78.2	71.4	70.6	24.28	12.87	12.87	24.28	37.15	62.85	13.8	9.62	9.62	13.8
"S1083"	2357.2	1300.3	182	-5.6	17.1	0.4817	441.1278	915.7892	0.5053	440.8382	872.35	0.493	331.7083	672.8827	157.0874	442	0.0837	0.1425	-5.6	-3.4	-0.6	3.6	8.5	13.7	17.1	15.9	11.8	6.5	0.3	-4.7	32.9	-37.7	37	30	35	24	22	20	63	65	40	39	32	35	74	73.6	72.1	76	77.5	79.7	71.8	71.9	75.5	77.7	71.4	71	17.7	11.15	11.15	17.7	28.85	71.15	14.75	10.14	10.14	14.75
"S1084"	2426	1349.4	179	-5.3	17.3	0.4446	413.029	929.0583	0.4636	412.8193	890.5297	0.4435	305.0992	687.9343	137.9323	414	0.0821	0.1498	-5.3	-3.1	-0.3	3.9	8.9	13.9	17.3	16.1	12.1	6.8	0.7	-4.3	33	-36.1	34	26	32	21	20	19	62	65	38	36	29	32	74.6	74	72.7	76.6	78.1	80.1	72	72.1	75.7	78.1	72.1	71.7	9.47	4.65	4.65	9.47	14.12	85.88	11.1	7.71	7.71	11.1
"S1085"	2489.2	1397.1	177	-5.1	17.6	0.4288	402.0392	937.574	0.4454	401.8583	902.2758	0.4171	291.2498	698.2422	130.4458	403	0.0819	0.1514	-5.1	-2.8	0	4.2	9.1	14.2	17.6	16.3	12.4	7	0.9	-4.1	33.3	-35.7	33	25	31	21	19	18	61	63	37	36	28	31	74.6	74.1	72.8	76.7	78.2	80.3	72.2	72.3	75.9	78.2	72.2	71.7	6.92	3.8	3.8	6.92	10.72	89.28	10.18	7.31	7.31	10.18
"S1086"	2445.7	1364.9	178	-5.2	17.4	0.4367	407.008	932.0976	0.4549	406.8196	894.2702	0.432	298.653	691.3452	132.7558	408	0.0809	0.152	-5.2	-3	-0.2	4	NA	14	17.4	16.1	12.2	6.9	0.7	-4.2	33.1	-35.9	33	25	31	21	20	19	62	65	37	36	28	31	74.7	74.1	72.8	76.7	78.1	80.1	72	72.1	75.7	78.2	72.3	71.8	6.48	3.51	3.51	6.48	9.99	90.01	9.88	7.06	7.06	9.88
"S1087"	2211.8	1239.4	195	-8.6	17.5	0.4228	329.3759	779.119	0.4485	324.2979	723.0384	0.4146	243.6709	587.6664	151.3608	349	0.1032	0.0516	-8.6	-6.4	-2.6	2.8	8.3	13.5	17.5	16.2	10.7	4.8	-3	-8.1	34.8	-44.1	36	25	29	36	46	35	18	23	26	25	23	27	64	66.5	67.9	65.3	63.1	68.7	71.4	72.4	70.2	66.9	57.2	59.4	6.64	1.31	1.31	6.64	7.95	92.05	11.05	2.57	2.57	11.05
"S1088"	3259.6	2010	147	-3.9	20.9	0.3697	368.4369	996.5878	0.3697	368.4369	996.5878	0.3132	258.1784	824.2953	120.5593	432	0.088	0.1065	-3.9	-0.7	2.9	7.1	12.2	17.5	20.9	19.7	15.1	9.4	2.7	-2.7	37.3	-35.4	38	31	36	29	26	18	46	51	39	45	35	38	69.7	71.2	69.5	74	76.5	80.8	75.2	75.1	77.5	76.8	68.1	67.3	10.24	5.03	5.03	10.24	15.27	84.73	14.27	7.3	7.3	14.27
"S1089"	3057.6	1857.4	155	-4.5	20.1	0.3282	325.3435	991.3812	0.3327	325.3435	978.0274	0.2828	225.0981	795.8409	87.3054	326	0.0736	0.138	-4.5	-1.4	1.9	6.3	11.5	16.7	20.1	18.8	14.6	8.9	2.2	-3.3	36.5	-33.6	24	20	24	20	17	14	45	48	30	35	22	27	74.2	73.6	72.2	76.3	77.8	80.4	73.8	73.8	76.5	78.2	71.8	71.3	0	0	0	0	0	100	0	0	0	0
"S1090"	3018.2	1826.7	156	-4.6	19.9	0.3327	328.3279	986.836	0.3383	328.3278	970.465	0.2917	230.6638	790.8263	88.8142	329	0.0729	0.1368	-4.6	-1.6	1.8	6.2	11.3	16.5	19.9	18.7	14.5	8.8	2	-3.4	36.3	-33.8	24	20	24	21	18	14	45	49	30	35	22	27	74.3	73.7	72.2	76.2	77.7	80.3	73.7	73.7	76.4	78.2	71.8	71.4	0	0	0	0	0	100	0	0	0	0
"S1091"	2979.2	1797.5	158	-4.7	19.8	0.3403	334.3456	982.4413	0.3472	334.3454	963.0862	0.2992	234.0151	782.1031	91.1905	335	0.0716	0.1373	-4.7	-1.7	1.6	6	11.2	16.4	19.8	18.5	14.3	8.7	1.9	-3.5	36.2	-34	24	20	25	21	18	15	46	50	31	35	23	27	74.4	73.7	72.2	76.2	77.6	80.2	73.6	73.5	76.3	78.1	71.8	71.4	0	0	0	0	0	100	0	0	0	0
"S1092"	2940.1	1764.6	159	-4.8	19.6	0.347	339.3347	977.8293	0.3549	339.3344	956.2333	0.3093	240.2365	776.7797	95.1706	340	0.0735	0.1382	-4.8	-1.8	1.5	5.9	11	16.2	19.6	18.3	14.2	8.6	1.8	-3.6	36.1	-34.1	25	21	25	21	18	15	47	50	31	36	23	28	74.5	73.7	72.2	76.1	77.5	80	73.5	73.4	76.2	78.1	71.8	71.5	0	0	0	0	0	100	0	0	0	0
"S1093"	2895.3	1730.1	161	-4.9	19.4	0.3529	343.3191	972.7908	0.362	343.3185	948.266	0.3167	243.097	767.5475	97.381	344	0.0727	0.1395	-4.9	-2	1.3	5.7	10.9	16	19.4	18.2	14	8.4	1.7	-3.7	35.9	-34.3	25	21	26	21	18	15	48	51	32	36	23	28	74.5	73.8	72.2	76.1	77.4	79.9	73.4	73.3	76.1	78	71.8	71.5	0	0	0	0	0	100	0	0	0	0
"S1094"	2862.6	1703.6	162	-5	19.3	0.3595	348.3368	968.9943	0.3697	348.3357	942.2505	0.3262	248.9358	763.0287	98.9625	349	0.0716	0.1375	-5	-2.1	1.2	5.6	10.7	15.9	19.3	18	13.9	8.3	1.6	-3.8	35.8	-34.5	25	21	26	22	19	16	48	52	32	36	24	28	74.6	73.8	72.2	76.1	77.3	79.8	73.3	73.2	76	78	71.8	71.6	0	0	0	0	0	100	0	0	0	0
"S1095"	1951	987.9	200	-7.4	15.1	0.5946	500.758	842.2119	0.6448	500.1194	775.587	0.6447	378.0507	586.4066	271.2704	626	0.0815	0.115	-7.4	-5.3	-2.5	2	7.1	11.9	15.1	13.9	9.9	4.9	-1.4	-6.3	33.4	-39.6	51	47	56	40	36	31	72	75	58	56	49	55	71.3	71.9	69.4	72.9	74.1	77.3	71.6	71.5	74.4	75.5	68	68.1	14.19	32.82	32.82	14.19	47.01	52.99	14.24	19.6	19.6	14.24
"S1096"	1526.6	667	222	-8.8	12.9	0.6754	528.551	782.571	0.7544	518.7159	687.6284	0.7792	384.5603	493.5049	338.91	702	0.0798	0.1168	-8.8	-7.1	-4.5	0	5.2	9.7	12.9	11.7	7.9	3.2	-3	-7.7	32.1	-41.8	56	54	64	44	40	37	82	84	65	59	54	63	72	72.2	69.4	72.4	72.9	75.7	70.2	70.1	73.1	74.9	67.9	68.3	22.81	29.53	29.53	22.81	52.34	47.66	22.09	21.22	21.22	22.09
"S1097"	3168.4	1937.9	149	-4.4	20.5	0.4681	464.6679	992.6008	0.4722	464.1276	982.9746	0.4278	349.6338	817.2606	128.7994	457	0.0832	0.105	-4.4	-1	2.6	7	12	17	20.5	19.2	14.8	9.1	2.4	-3.1	37.3	-33.7	38	32	38	29	26	18	48	56	44	50	38	40	70.3	71.5	69.9	74.6	77.1	81.3	75.5	75.5	77.9	77.3	68.9	68	23.57	24.05	24.05	23.57	47.62	52.38	16	14.92	14.92	16
"S1098"	2972.4	1780.3	156	-4.8	19.7	0.4913	477.2244	971.3144	0.5	476.1996	952.4836	0.4595	360.0249	783.481	145.6523	470	0.0851	0.1043	-4.8	-1.6	1.9	6.3	11.2	16.1	19.7	18.4	14.1	8.6	1.9	-3.5	36.7	-34.6	40	33	40	30	26	18	49	59	44	50	39	42	71.3	72	70.2	74.6	76.6	80.5	74.9	74.8	77.2	77.2	69.3	68.7	15.73	17.33	17.33	15.73	33.06	66.94	14.63	15.4	15.4	14.63
"S1099"	2967.9	1791.7	157	-5.2	19.8	0.4448	430.9289	968.7428	0.4561	429.4549	941.5855	0.4066	318.9986	784.6101	146.0561	473	0.0761	0.1078	-5.2	-1.9	1.6	6.3	11.5	16.5	19.8	18.4	13.9	8.4	1.6	-3.9	37.4	-34.2	36	33	41	29	27	21	51	55	49	51	39	41	69.3	71	69.3	74	76.7	81.2	75.4	75.4	77.9	76.8	68.1	67.1	25.89	30.66	30.66	25.89	56.55	43.45	17.91	15.93	15.93	17.91
"S1100"	1881.9	936	203	-8.3	14.7	0.5828	483.6775	829.9641	0.637	481.022	755.1384	0.6295	362.8014	576.311	264.2033	608	0.074	0.1135	-8.3	-6.1	-3.1	1.8	7.1	11.7	14.7	13.5	9.4	4.5	-2	-7.1	34.3	-39.6	45	45	54	38	36	31	69	72	61	56	47	54	70.9	71.6	69.2	72.7	73.9	77.4	72	71.9	74.6	75.4	67.6	67.6	21.76	20.13	20.13	21.76	41.89	58.11	17.09	16.04	16.04	17.09
"S1101"	2608.3	1507.9	172	-6.3	18.2	0.5304	491.3177	926.2638	0.5511	488.1318	885.7126	0.5231	376.2826	719.309	176.0394	503	0.0736	0.1093	-6.3	-3.3	0.1	4.9	10.2	15	NA	16.9	12.5	7.2	0.5	-5	36.5	-35.6	37	36	43	31	29	23	55	60	52	53	40	44	70.1	71.3	69.4	73.7	75.9	80.1	74.4	74.4	76.9	76.5	68.1	67.5	17.81	26.66	26.66	17.81	44.47	55.53	15.95	18.84	18.84	15.95
"S1102"	2078.5	1087	193	-7.7	15.7	0.5444	467.4698	858.6791	0.5857	465.0032	793.9153	0.5678	351.4607	618.9415	234.5925	577	0.0728	0.1144	-7.7	-5.3	-2.2	2.7	7.9	12.6	15.7	14.4	10.3	5.4	-1.3	-6.5	34.5	-38.1	42	41	50	36	34	28	66	71	58	55	45	51	71.4	71.9	69.6	73.3	74.6	78.1	72.7	72.6	75.2	75.9	68.3	68.2	17.81	26.66	26.66	17.81	44.47	55.53	15.95	18.84	18.84	15.95
"S1103"	2501.4	1458.7	181	-7.9	18.6	0.4322	327.1439	756.8837	0.4528	326.3425	720.7056	0.4205	253.728	603.3419	107.6758	379	0.058	0.0739	-7.9	-4.9	NA	4.4	9.7	14.7	18.6	17.5	11.8	6	-1.5	-6.9	33	-50.1	22	19	28	42	60	54	28	26	33	26	21	20	57.6	61.2	63.3	60.1	57.8	62.2	68.2	68.3	64.1	60.7	51.3	54.2	23.96	3.61	3.61	23.96	27.57	72.43	20.99	5.06	5.06	20.99
"S1104"	2462.1	1427.8	183	-7.7	18.4	0.4685	356.423	760.7047	0.4888	353.1591	722.4486	0.4679	280.8077	600.1543	109.983	369	0.0596	0.0759	-7.7	-5	-1.2	4.1	9.5	14.5	18.4	17.3	11.7	6	-1.6	-6.8	33.2	-50.1	22	19	27	41	58	52	28	25	31	25	21	20	58.9	62.1	63.9	60.7	58.4	63	68.4	68.8	64.9	61.5	52.6	55.8	27.94	5.55	5.55	27.94	33.49	66.51	20.19	5.82	5.82	20.19
"S1105"	2563.4	1510.1	178	-7.5	18.9	0.4694	362.1641	771.561	0.4916	361.6667	735.7048	0.4738	292.8481	618.0758	98.9684	362	0.0552	0.0773	-7.5	-4.7	-0.8	4.6	9.9	15	18.9	17.8	12.1	6.3	-1.3	-6.6	33.9	-49.4	20	18	26	41	59	53	28	24	31	25	19	18	59.1	62.2	63.8	60.8	58.5	63.4	68.7	69.1	65.1	61.6	52.9	56.2	27.05	5.7	5.7	27.05	32.75	67.25	20.02	6.03	6.03	20.02
"S1106"	2649.4	1581.9	175	-7.2	19.3	0.4847	377.2425	778.2347	0.5059	376.7936	744.7924	0.4884	307.7982	630.1707	97.6387	377	0.0531	0.0769	-7.2	-4.4	-0.5	4.9	10.3	15.4	19.3	18.3	12.4	6.6	-1	-6.3	34.5	-43.9	20	18	26	42	62	58	29	25	32	26	20	19	58.2	61.6	63.2	60.4	58.5	63.6	69.2	69.5	65.2	61.2	52.6	55.9	39.31	4.1	4.1	39.31	43.41	56.59	21.77	5.24	5.24	21.77
"S1107"	3009.8	1880.2	162	-6.6	21	0.4371	360.3878	824.5439	0.4515	360.267	798.0124	0.4301	298.2926	693.553	73.1933	360	0.0417	0.075	-6.6	-3.5	0.9	6.4	11.7	16.9	21	20	NA	7.9	0	-5.6	40.3	-40.7	15	15	23	42	63	60	27	23	31	27	18	16	57.1	60.8	63.2	61.1	60.5	66.8	72.8	73.1	68	61.8	53	56.1	4.74	1.53	1.53	4.74	6.27	93.73	13.2	4.48	4.48	13.2
"S1108"	3941.4	2487.1	117	-0.4	22.1	0.0588	63.967	1087.3411	0.0588	63.967	1087.3411	0.0505	47.4259	939.5269	7.0921	64	0.0625	0.125	-0.4	2.1	5.3	9.8	14.8	20	22.1	20.7	16.9	11.7	5.2	0.6	37	-29.5	4	4	5	4	5	5	8	8	6	6	5	4	75.5	73.9	73.2	77.2	78.1	80.5	74.5	74.2	75.9	79.3	74	73	1.67	1.91	1.91	1.67	3.58	96.42	5.49	4.92	4.92	5.49
"S1109"	3941.4	2487.1	117	-0.4	22.1	0.0588	63.967	1087.3411	0.0588	63.967	1087.3411	0.0505	47.4259	939.5269	7.0921	64	0.0625	0.125	-0.4	2.1	5.3	9.8	14.8	20	22.1	20.7	16.9	11.7	5.2	0.6	37	-29.5	4	4	5	4	5	5	8	8	6	6	5	4	75.5	73.9	73.2	77.2	78.1	80.5	74.5	74.2	75.9	79.3	74	73	1.67	1.91	1.91	1.67	3.58	96.42	5.49	4.92	4.92	5.49
"S1110"	2749.8	1615	165	-6	18.5	0.3264	304.7173	933.5723	0.3414	304.7165	892.5004	0.3108	229.0025	736.7423	53.1326	305	0.0295	0.1672	-6	-3.2	1.1	5.9	10.7	15.7	18.5	17.2	13.3	7.6	0.5	-4.9	35.1	-37.2	9	10	20	22	34	32	51	51	28	20	16	12	74.9	73.3	72.8	75.2	73.4	75.9	73.3	72.9	73.7	76.3	70.2	70.3	8.04	3.08	3.08	8.04	11.12	88.88	16.04	7.32	7.32	16.04
"S1111"	2724.4	1595	166	-6.1	18.4	0.3296	306.7174	930.5255	0.3451	306.7167	888.6657	0.3138	229.6054	731.7628	54.8035	307	0.0293	0.1694	-6.1	-3.3	1	5.8	10.6	15.6	18.4	17.1	13.2	7.5	0.4	-5	35.1	-37.3	9	10	20	22	34	32	52	51	28	20	16	13	74.9	73.4	72.8	75.2	73.3	75.8	73.2	72.8	73.7	76.3	70.2	70.4	8.04	3.08	3.08	8.04	11.12	88.88	16.04	7.32	7.32	16.04
